cycle,channel,mode_comp,ab_sel,d15,d16,error
319263,5,1,0,0,0,0
319277,0,0,0,1,0,4095
319360,5,1,0,1,0,0
319445,2,0,1,1,1,3520
319515,2,0,0,1,1,3584
319531,1,0,0,1,0,3071
319569,4,0,1,1,1,3904
319769,0,0,0,1,0,4095
319832,1,0,1,1,1,3008
319850,2,0,0,1,1,3584
319918,4,0,0,1,1,3968
319923,3,0,0,1,1,3840
319946,4,0,1,1,1,3904
319955,4,0,0,1,1,3968
320001,5,1,1,0,1,0
320007,1,0,1,1,1,3008
320099,4,0,0,1,1,3968
320223,4,0,1,1,1,3904
320322,5,1,0,0,0,0
320337,4,0,1,1,1,3904
320389,5,1,0,1,0,0
320459,3,0,1,1,1,3776
320532,5,1,1,0,1,0
320738,0,0,1,1,1,4032
320755,0,0,0,1,0,4095
321012,0,0,1,1,1,4032
321095,5,1,0,0,0,0
321101,1,0,1,1,1,3008
321107,2,0,0,1,1,3584
321110,4,0,1,1,1,3904
321174,3,0,0,1,1,3840
321262,0,0,1,1,1,4032
321293,4,0,1,1,1,3904
321331,2,0,1,1,1,3520
321384,4,0,0,1,1,3968
321449,3,0,1,1,1,3776
321533,3,0,1,1,1,3776
321593,0,0,0,1,0,4095
321680,5,1,1,1,1,0
321773,3,0,1,1,1,3776
321950,0,0,1,1,1,4032
321979,5,1,1,1,1,0
322190,3,0,1,1,1,3776
322549,5,1,1,1,1,0
322618,5,1,1,1,1,0
322692,4,0,0,1,1,3968
322782,0,0,0,1,0,4095
323006,3,0,1,1,1,3776
323174,4,0,1,1,1,3904
323295,1,0,1,1,1,3008
323346,5,1,0,1,1,0
323403,5,1,1,0,1,0
323434,4,0,0,1,1,3968
323463,1,0,0,1,0,3071
323513,5,1,0,1,0,0
323560,0,0,1,1,1,4032
323599,3,0,1,1,1,3776
323616,5,1,1,0,1,0
323759,3,0,1,1,1,3776
323879,5,1,0,1,0,0
323885,2,0,0,1,1,3584
323965,1,0,0,1,0,3071
323993,1,0,0,1,0,3071
324111,4,0,1,1,1,3904
324120,1,0,1,1,1,3008
324134,3,0,0,1,1,3840
324375,1,0,0,1,0,3071
324415,4,0,0,1,1,3968
324434,5,1,1,0,1,0
324551,3,0,1,1,1,3776
324695,5,1,1,1,1,0
324736,3,0,1,1,1,3776
324746,1,0,1,1,1,3008
324817,0,0,1,1,1,4032
324888,1,0,1,1,1,3008
324897,2,0,1,1,1,3520
324910,1,0,1,1,1,3008
324919,4,0,0,1,1,3968
324936,0,0,0,1,0,4095
325005,4,0,1,1,1,3904
325244,1,0,0,1,0,3071
325324,0,0,0,1,0,4095
325549,2,0,1,1,1,3520
325725,5,1,1,0,1,0
325768,4,0,0,1,1,3968
325818,5,1,1,1,1,0
325840,4,0,0,1,1,3968
325887,4,0,1,1,1,3904
325896,2,0,1,1,1,3520
325910,5,1,0,1,1,0
326109,5,1,0,0,0,0
326262,4,0,0,1,1,3968
326275,5,1,1,1,1,0
326279,3,0,1,1,1,3776
326413,2,0,1,1,1,3520
326631,5,1,0,1,0,0
326829,5,1,0,0,0,0
326844,0,0,0,1,0,4095
327007,5,1,0,0,1,0
327080,5,1,1,0,1,0
327106,3,0,1,1,1,3776
327116,5,1,0,1,0,0
327178,0,0,0,1,0,4095
327236,0,0,0,1,0,4095
327320,5,1,0,1,0,0
327348,2,0,0,1,1,3584
327351,4,0,1,1,1,3904
327417,5,1,0,0,1,0
327527,0,0,0,1,0,4095
327622,2,0,1,1,1,3520
327667,3,0,0,1,1,3840
327717,1,0,0,1,0,3071
327737,5,1,1,0,1,0
327744,5,1,0,0,1,0
327844,2,0,0,1,1,3584
327867,3,0,1,1,1,3776
327873,1,0,1,1,1,3008
327932,1,0,0,1,0,3071
327994,5,1,1,1,1,0
327998,4,0,0,1,1,3968
328173,2,0,0,1,1,3584
328176,4,0,1,1,1,3904
328279,3,0,0,1,1,3840
328383,5,1,0,1,1,0
328443,3,0,1,1,1,3776
328510,3,0,1,1,1,3776
328517,5,1,1,1,1,0
328550,2,0,0,1,1,3584
328614,5,1,1,1,1,0
328766,2,0,1,1,1,3520
328808,0,0,0,1,0,4095
328859,2,0,1,1,1,3520
329023,4,0,1,1,1,3904
329070,5,1,1,1,1,0
329120,0,0,0,1,0,4095
329267,3,0,1,1,1,3776
329526,5,1,1,1,1,0
329530,3,0,1,1,1,3776
329560,5,1,0,1,1,0
329627,3,0,1,1,1,3776
329754,1,0,0,1,0,3071
329776,3,0,0,1,1,3840
329854,1,0,0,1,0,3071
329884,5,1,0,1,1,0
329915,1,0,1,1,1,3008
330000,2,0,1,1,1,3520
330240,1,0,0,1,0,3071
330262,5,1,0,0,1,0
330326,3,0,0,1,1,3840
330348,2,0,0,1,1,3584
330364,1,0,0,1,0,3071
330400,5,1,1,1,1,0
330435,2,0,1,1,1,3520
330470,4,0,0,1,1,3968
330492,1,0,1,1,1,3008
330667,5,1,1,0,1,0
330763,3,0,0,1,1,3840
330778,2,0,1,1,1,3520
330832,5,1,1,1,1,0
330882,1,0,0,1,0,3071
331014,3,0,1,1,1,3776
331147,0,0,1,1,1,4032
331153,1,0,1,1,1,3008
331304,1,0,1,1,1,3008
331413,3,0,1,1,1,3776
331481,4,0,1,1,1,3904
331523,0,0,0,1,0,4095
331766,1,0,1,1,1,3008
331796,2,0,0,1,1,3584
331935,3,0,0,1,1,3840
331981,3,0,1,1,1,3776
332036,4,0,1,1,1,3904
332109,3,0,0,1,1,3840
332127,0,0,1,1,1,4032
332192,4,0,1,1,1,3904
332238,0,0,1,1,1,4032
332271,3,0,1,1,1,3776
332288,5,1,1,1,1,0
332453,1,0,1,1,1,3008
332462,3,0,1,1,1,3776
332510,4,0,0,1,1,3968
332517,5,1,0,1,1,0
332543,4,0,1,1,1,3904
332552,0,0,0,1,0,4095
332746,5,1,1,1,1,0
332760,5,1,1,1,1,0
332766,2,0,0,1,1,3584
332808,2,0,1,1,1,3520
332876,1,0,1,1,1,3008
332906,5,1,1,0,1,0
333107,2,0,0,1,1,3584
333201,3,0,1,1,1,3776
333500,2,0,1,1,1,3520
333593,5,1,0,1,0,-1
333606,0,0,0,1,0,4095
333630,1,0,1,1,1,3008
333968,2,0,0,1,1,3584
334033,2,0,0,1,1,3584
334099,3,0,1,1,1,3776
334239,2,0,1,1,1,3520
334246,5,1,1,0,0,-1
334284,2,0,0,1,1,3584
334304,5,1,1,1,0,-1
334322,1,0,0,1,0,3071
334343,5,1,1,0,0,-1
334398,4,0,1,1,1,3904
334440,2,0,1,1,1,3520
334482,2,0,1,1,1,3520
334503,5,1,0,1,0,-1
334671,0,0,1,1,1,4032
334810,1,0,0,1,0,3071
334835,4,0,0,1,1,3968
334993,2,0,1,1,1,3520
335048,2,0,1,1,1,3520
335054,2,0,0,1,1,3584
335061,5,1,0,0,0,-1
335116,0,0,1,1,1,4032
335153,0,0,0,1,0,4095
335175,2,0,1,1,1,3520
335188,5,1,0,0,0,-1
335209,4,0,1,1,1,3904
335251,1,0,1,1,1,3008
335257,1,0,1,1,1,3008
335375,2,0,0,1,1,3584
335400,0,0,1,1,1,4032
335485,2,0,1,1,1,3520
335492,5,1,1,0,0,-1
335592,5,1,0,1,0,-1
335629,3,0,0,1,1,3840
335633,3,0,1,1,1,3776
335643,3,0,1,1,1,3776
335650,5,1,0,1,0,-1
335819,2,0,0,1,1,3584
335822,4,0,1,1,1,3904
335846,4,0,1,1,1,3904
336068,5,1,1,1,0,-1
336114,0,0,0,1,0,4095
336156,4,0,0,1,1,3968
336329,3,0,0,1,1,3840
336379,0,0,0,1,0,4095
336467,0,0,1,1,1,4032
336509,4,0,1,1,1,3904
336541,3,0,0,1,1,3840
336545,4,0,0,1,1,3968
336587,1,0,1,1,1,3008
336614,1,0,1,1,1,3008
336626,4,0,1,1,1,3904
336655,5,1,0,1,0,-1
336723,4,0,1,1,1,3904
336765,2,0,0,1,1,3584
336831,2,0,1,1,1,3520
337017,0,0,0,1,0,4095
337112,1,0,0,1,0,3071
337139,0,0,0,1,0,4095
337154,5,1,1,1,0,-1
337310,3,0,1,1,1,3776
337327,5,1,0,1,0,-1
337364,5,1,0,0,0,-1
337407,4,0,0,1,1,3968
337438,5,1,0,1,0,-1
337472,1,0,1,1,1,3008
337481,3,0,0,1,1,3840
337485,4,0,0,1,1,3968
337526,1,0,0,1,0,3071
337674,1,0,1,1,1,3008
337683,2,0,0,1,1,3584
337831,3,0,0,1,1,3840
337905,1,0,1,1,1,3008
337937,2,0,1,1,1,3520
338042,2,0,0,1,1,3584
338202,5,1,0,1,0,-1
338277,1,0,0,1,0,3071
338371,0,0,1,1,1,4032
338410,0,0,1,1,1,4032
338429,5,1,1,0,0,-1
338556,1,0,0,1,0,3071
338629,5,1,0,0,0,-1
338644,0,0,0,1,0,4095
338950,5,1,0,0,0,-1
339092,1,0,1,1,1,3008
339145,5,1,0,1,0,-1
339313,4,0,1,1,1,3904
339354,1,0,0,1,0,3071
339419,5,1,0,1,0,-1
339440,5,1,0,1,0,-1
339483,0,0,0,1,0,4095
339512,4,0,0,1,1,3968
339517,2,0,1,1,1,3520
339524,5,1,0,0,0,-1
339559,1,0,1,1,1,3008
339615,5,1,1,1,0,-1
339742,5,1,1,0,0,-1
339911,5,1,1,0,0,-1
339993,2,0,0,1,1,3584
340074,3,0,1,1,1,3776
340152,4,0,1,1,1,3904
340271,5,1,1,1,0,-1
340308,0,0,1,1,1,4032
340475,0,0,1,1,1,4032
340490,1,0,0,1,0,3071
340529,1,0,1,1,1,3008
340581,5,1,1,0,0,-1
340626,0,0,1,1,1,4032
340649,3,0,1,1,1,3776
340707,2,0,0,1,1,3584
340726,5,1,0,1,0,-1
340765,5,1,1,1,0,-1
340830,3,0,1,1,1,3776
340869,4,0,1,1,1,3904
341007,5,1,1,0,0,-1
341014,5,1,0,0,0,-1
341091,3,0,1,1,1,3776
341156,5,1,0,1,0,-1
341186,3,0,0,1,1,3840
341222,5,1,0,0,0,-1
341271,0,0,1,1,1,4032
341379,2,0,0,1,1,3584
341407,1,0,0,1,0,3071
341604,1,0,1,1,1,3008
341640,3,0,0,1,1,3840
341778,3,0,1,1,1,3776
341785,5,1,0,1,0,-1
341901,1,0,0,1,0,3071
341924,0,0,0,1,0,4095
341958,2,0,0,1,1,3584
341976,2,0,0,1,1,3584
342107,5,1,0,0,0,-1
342140,2,0,1,1,1,3520
342294,5,1,1,1,0,-1
342322,0,0,1,1,1,4032
342341,5,1,0,1,0,-1
342381,3,0,1,1,1,3776
342561,1,0,0,1,0,3071
342574,5,1,1,0,0,-1
342603,1,0,0,1,0,3071
342620,1,0,0,1,0,3071
342745,5,1,0,0,0,-1
342779,0,0,0,1,0,4095
342863,5,1,0,1,0,-1
342888,5,1,1,0,0,-1
342910,0,0,0,1,0,4095
343014,0,0,1,1,1,4032
343039,3,0,0,1,1,3840
343114,0,0,0,1,0,4095
343237,2,0,1,1,1,3520
343528,5,1,1,1,0,-1
343552,5,1,0,0,0,-1
343633,4,0,0,1,1,3968
343802,1,0,0,1,0,3071
343809,5,1,0,1,0,-1
343821,2,0,0,1,1,3584
343839,3,0,1,1,1,3776
343934,5,1,1,0,0,-1
343962,3,0,0,1,1,3840
344170,0,0,1,1,1,4032
344462,5,1,1,0,0,-1
344483,5,1,0,1,0,-1
344512,4,0,0,1,1,3968
344554,2,0,0,1,1,3584
344778,2,0,0,1,1,3584
345019,5,1,0,0,0,-1
345111,3,0,1,1,1,3776
345121,0,0,1,1,1,4032
345262,5,1,0,0,0,-1
345414,0,0,1,1,1,4032
345426,4,0,0,1,1,3968
345490,4,0,0,1,1,3968
345511,1,0,1,1,1,3008
345561,2,0,0,1,1,3584
345657,2,0,0,1,1,3584
345660,4,0,1,1,1,3904
345691,5,1,1,1,0,-1
345737,5,1,1,1,0,-1
345887,5,1,0,1,0,-1
345921,0,0,1,1,1,4032
346058,1,0,0,1,0,3071
346065,5,1,0,1,0,-1
346144,5,1,0,0,0,-1
346149,2,0,1,1,1,3520
346197,4,0,0,1,1,3968
346448,4,0,0,1,1,3968
346460,5,1,0,0,0,-1
346531,2,0,1,1,1,3520
346559,4,0,0,1,1,3968
346566,5,1,1,1,0,-1
346700,3,0,0,1,1,3840
346710,0,0,0,1,0,4095
346760,3,0,0,1,1,3840
346816,5,1,1,0,1,0
346823,5,1,0,0,1,0
346869,0,0,1,1,1,4032
347030,2,0,1,1,1,3520
347059,0,0,1,1,1,4032
347138,3,0,1,1,1,3776
347305,0,0,1,1,1,4032
347329,1,0,0,1,1,3072
347389,5,1,0,0,1,0
347541,3,0,0,1,1,3840
347776,0,0,1,1,1,4032
347842,4,0,1,1,1,3904
347862,1,0,0,1,1,3072
347929,3,0,1,1,1,3776
348054,5,1,1,0,1,0
348079,5,1,1,1,1,0
348256,5,1,0,1,0,0
348342,4,0,0,1,1,3968
348555,1,0,0,1,1,3072
348724,5,1,1,1,1,0
348849,2,0,0,1,1,3584
348941,5,1,0,1,1,0
348946,3,0,0,1,1,3840
349063,2,0,0,1,1,3584
349090,5,1,0,1,0,0
349115,5,1,0,0,0,0
349183,3,0,0,1,1,3840
349193,1,0,0,1,1,3072
349278,3,0,0,1,1,3840
349315,1,0,0,1,1,3072
349387,4,0,1,1,1,3904
349414,3,0,0,1,1,3840
349554,5,1,1,0,1,0
349722,2,0,1,1,1,3520
349735,1,0,1,1,1,3008
349894,0,0,1,1,1,4032
349914,5,1,1,1,1,0
350017,3,0,1,1,1,3776
350090,1,0,1,1,1,3008
350150,1,0,1,1,1,3008
350182,0,0,1,1,1,4032
350310,0,0,1,1,1,4032
350327,4,0,1,1,1,3904
350336,3,0,1,1,1,3776
350407,2,0,1,1,1,3520
350524,1,0,1,1,1,3008
350566,4,0,0,1,1,3968
350633,0,0,1,1,1,4032
350719,4,0,0,1,1,3968
350820,1,0,0,1,1,3072
350895,0,0,1,1,1,4032
350931,4,0,0,1,1,3968
350963,0,0,0,1,0,4095
351065,3,0,0,1,1,3840
351098,5,1,0,0,0,0
351141,2,0,0,1,1,3584
351196,3,0,0,1,1,3840
351206,3,0,0,1,1,3840
351210,3,0,1,1,1,3776
351260,1,0,0,1,1,3072
351301,5,1,1,0,1,0
351420,5,1,0,0,1,0
351470,3,0,0,1,1,3840
351474,4,0,0,1,1,3968
351550,4,0,0,1,1,3968
351629,2,0,0,1,1,3584
351712,1,0,1,1,1,3008
351803,2,0,0,1,1,3584
351887,0,0,1,1,1,4032
352042,5,1,0,0,0,0
352066,5,1,0,1,0,0
352079,1,0,0,1,1,3072
352179,0,0,1,1,1,4032
352227,0,0,0,1,0,4095
352453,1,0,1,1,1,3008
352465,4,0,1,1,1,3904
352686,3,0,0,1,1,3840
352761,1,0,1,1,1,3008
352821,2,0,1,1,1,3520
352851,2,0,1,1,1,3520
352893,2,0,0,1,1,3584
352946,5,1,0,1,0,0
352958,0,0,0,1,0,4095
353038,2,0,1,1,1,3520
353075,0,0,1,1,1,4032
353092,4,0,0,1,1,3968
353128,0,0,1,1,1,4032
353273,5,1,1,0,1,0
353325,2,0,1,1,1,3520
353522,0,0,0,1,0,4095
353530,0,0,1,1,1,4032
353555,5,1,0,1,1,0
353577,0,0,1,1,1,4032
353594,2,0,1,1,1,3520
353690,0,0,0,1,0,4095
353743,5,1,1,0,1,0
353800,4,0,1,1,1,3904
353838,5,1,1,0,1,0
353911,0,0,0,1,0,4095
353931,0,0,1,1,1,4032
353981,5,1,0,0,0,0
354015,5,1,0,0,0,0
354029,0,0,0,1,0,4095
354174,0,0,1,1,1,4032
354206,4,0,1,1,1,3904
354226,1,0,1,1,1,3008
354270,0,0,0,1,0,4095
354300,4,0,1,1,1,3904
354399,5,1,0,1,1,0
354434,5,1,0,1,1,0
354526,3,0,0,1,1,3840
354562,1,0,1,1,1,3008
354586,4,0,0,1,1,3968
354613,5,1,1,0,1,0
354695,2,0,0,1,1,3584
354713,0,0,0,1,0,4095
354766,4,0,0,1,1,3968
354783,4,0,0,1,1,3968
354833,5,1,0,0,0,0
355086,1,0,0,1,1,3072
355093,5,1,1,1,1,0
355151,1,0,0,1,1,3072
355234,4,0,1,1,1,3904
355339,0,0,1,1,1,4032
355345,2,0,0,1,1,3584
355491,5,1,0,0,0,0
355632,5,1,0,1,1,0
355637,3,0,0,1,1,3840
355689,1,0,0,1,1,3072
355742,3,0,0,1,1,3840
355746,3,0,1,1,1,3776
355884,0,0,0,1,0,4095
355920,5,1,1,0,1,0
356007,5,1,1,1,1,0
356011,3,0,1,1,1,3776
356021,5,1,1,1,1,0
356086,1,0,1,1,1,3008
356095,1,0,0,1,1,3072
356119,1,0,0,1,1,3072
356163,4,0,1,1,1,3904
356172,1,0,0,1,1,3072
356324,1,0,0,1,1,3072
356458,2,0,1,1,1,3520
356506,2,0,0,1,1,3584
356527,3,0,0,1,1,3840
356730,5,1,0,1,1,0
357020,3,0,0,1,1,3840
357246,5,1,0,1,1,0
357662,5,1,0,0,0,0
357810,1,0,1,1,1,3008
358015,2,0,1,1,1,3520
358022,5,1,0,0,0,0
358034,1,0,0,1,1,3072
358128,5,1,0,0,1,0
358505,5,1,1,1,1,0
358559,3,0,0,1,1,3840
358627,5,1,1,0,1,0
358760,1,0,1,1,1,3008
358775,2,0,0,1,1,3584
359029,3,0,1,1,1,3776
359079,4,0,0,1,1,3968
359086,5,1,0,1,0,0
359310,1,0,1,1,1,3008
359736,2,0,1,1,1,3520
359789,5,1,1,0,1,0
359814,3,0,0,1,1,3840
359886,1,0,1,1,1,3008
359946,4,0,1,1,1,3904
360003,4,0,0,1,1,3968
360008,2,0,1,1,1,3520
360022,5,1,0,1,1,0
360049,1,0,0,1,1,3072
360131,5,1,1,1,1,0
360260,5,1,0,1,0,0
360350,5,1,0,1,0,0
360373,5,1,0,0,0,0
360449,3,0,0,1,1,3840
360453,4,0,0,1,1,3968
360466,5,1,1,1,1,0
360498,0,0,1,1,1,4032
360715,5,1,0,1,1,0
360766,4,0,1,1,1,3904
360955,5,1,0,0,0,0
361025,5,1,0,1,1,0
361097,0,0,0,1,0,4095
361166,5,1,1,0,1,0
361244,3,0,0,1,1,3840
361278,0,0,0,1,0,4095
361310,5,1,1,0,1,0
361420,4,0,1,1,1,3904
361470,2,0,0,1,1,3584
361638,0,0,0,1,0,4095
361651,2,0,1,1,1,3520
361664,0,0,1,1,1,4032
361678,2,0,0,1,1,3584
361766,4,0,1,1,1,3904
361813,5,1,0,1,0,0
361825,1,0,0,1,1,3072
361863,2,0,0,1,1,3584
361947,4,0,1,1,1,3904
361973,0,0,1,1,1,4032
362218,5,1,1,0,1,0
362455,4,0,0,1,1,3968
362508,0,0,1,1,1,4032
362525,3,0,1,1,1,3776
362543,0,0,1,1,1,4032
362556,3,0,0,1,1,3840
362733,2,0,0,1,1,3584
362745,5,1,1,1,1,0
362775,1,0,1,1,1,3008
362793,3,0,1,1,1,3776
362868,0,0,0,1,0,4095
362970,0,0,1,1,1,4032
363000,4,0,0,1,1,3968
363098,2,0,0,1,1,3584
363139,1,0,0,1,1,3072
363202,4,0,1,1,1,3904
363305,4,0,0,1,1,3968
363447,0,0,0,1,0,4095
363510,0,0,0,1,0,4095
363729,5,1,1,0,1,0
363781,0,0,1,1,1,4032
363793,4,0,0,1,1,3968
363939,2,0,0,1,1,3584
363951,5,1,1,1,1,0
364130,4,0,1,1,1,3904
364235,2,0,1,1,1,3520
364259,4,0,0,1,1,3968
364266,5,1,1,1,1,0
364306,3,0,1,1,1,3776
364364,3,0,1,1,1,3776
364380,1,0,1,1,1,3008
364403,1,0,0,1,1,3072
364488,5,1,0,0,1,0
364541,5,1,1,1,1,0
364601,5,1,1,1,1,0
364804,4,0,1,1,1,3904
364839,0,0,1,1,1,4032
364960,0,0,0,1,0,4095
365069,5,1,0,1,1,0
365171,2,0,1,1,1,3520
365347,5,1,0,0,1,0
365355,0,0,1,1,1,4032
365369,2,0,0,1,1,3584
365376,5,1,0,0,1,0
365467,2,0,1,1,1,3520
365553,4,0,0,1,1,3968
365633,5,1,1,1,1,0
365698,1,0,0,1,1,3072
365838,5,1,1,0,1,0
365949,0,0,1,1,1,4032
366035,3,0,1,1,1,3776
366051,1,0,1,1,1,3008
366060,1,0,1,1,1,3008
366087,1,0,0,1,1,3072
366205,1,0,0,1,1,3072
366292,5,1,1,1,1,0
366369,3,0,0,1,1,3840
366411,2,0,0,1,1,3584
366456,2,0,1,1,1,3520
366485,4,0,1,1,1,3904
366758,2,0,1,1,1,3520
366831,4,0,1,1,1,3904
366837,1,0,1,1,1,3008
366992,2,0,1,1,1,3520
367044,2,0,0,1,1,3584
367131,5,1,1,1,1,0
367207,3,0,1,1,1,3776
367249,4,0,0,1,1,3968
367303,1,0,1,1,1,3008
367317,3,0,0,1,1,3840
367350,0,0,1,1,1,4032
367388,5,1,1,0,1,0
367425,5,1,1,1,1,0
367509,4,0,0,1,1,3968
367659,5,1,1,1,1,0
367689,5,1,1,0,1,0
367750,1,0,1,1,1,3008
367958,0,0,1,1,1,4032
367973,1,0,0,1,1,3072
368154,4,0,1,1,1,3904
368216,5,1,1,0,1,0
368278,5,1,1,1,1,0
368282,4,0,0,1,1,3968
368433,2,0,0,1,1,3584
368540,2,0,0,1,1,3584
368672,3,0,0,1,1,3840
368682,5,1,0,0,1,0
368709,1,0,1,1,1,3008
368919,4,0,0,1,1,3968
368994,5,1,1,1,1,0
369044,5,1,0,1,0,0
369147,3,0,0,1,1,3840
369151,3,0,1,1,1,3776
369157,2,0,0,1,1,3584
369178,5,1,0,0,1,0
369274,5,1,0,0,0,0
369322,3,0,0,1,1,3840
369617,2,0,0,1,1,3584
369772,0,0,0,1,0,4095
369785,2,0,1,1,1,3520
369866,0,0,0,1,0,4095
369970,2,0,1,1,1,3520
370053,3,0,1,1,1,3776
370107,4,0,1,1,1,3904
370113,2,0,0,1,1,3584
370116,4,0,1,1,1,3904
370167,5,1,0,0,1,0
370252,4,0,0,1,1,3968
370269,3,0,0,1,1,3840
370279,4,0,0,1,1,3968
370338,0,0,0,1,0,4095
370588,5,1,1,0,1,0
370616,0,0,0,1,0,4095
370644,5,1,1,0,1,0
370755,5,1,1,1,1,0
370788,1,0,0,1,1,3072
370795,5,1,1,1,1,0
370890,2,0,0,1,1,3584
370893,4,0,1,1,1,3904
370982,1,0,1,1,1,3008
371049,4,0,0,1,1,3968
371091,2,0,1,1,1,3520
371510,5,1,0,0,1,0
371838,4,0,1,1,1,3904
371938,3,0,1,1,1,3776
372312,5,1,1,1,1,0
372319,5,1,1,0,1,0
372375,4,0,1,1,1,3904
372396,1,0,0,1,1,3072
372564,0,0,0,1,0,4095
372579,5,1,1,0,1,0
372649,5,1,0,1,0,0
372765,4,0,1,1,1,3904
372821,5,1,1,1,1,0
372868,5,1,1,1,1,0
372955,2,0,1,1,1,3520
373022,5,1,1,0,1,0
373118,0,0,0,1,0,4095
373178,0,0,1,1,1,4032
373242,3,0,1,1,1,3776
373249,5,1,1,1,1,0
373292,0,0,0,1,0,4095
373394,2,0,1,1,1,3520
373439,4,0,0,1,1,3968
373444,3,0,0,1,1,3840
373498,3,0,0,1,1,3840
373520,0,0,1,1,1,4032
373588,1,0,0,1,1,3072
373622,5,1,1,1,1,0
373714,5,1,1,1,1,0
373733,1,0,1,1,1,3008
373871,5,1,1,0,1,0
373946,5,1,0,0,0,0
374027,4,0,0,1,1,3968
374065,3,0,1,1,1,3776
374089,0,0,0,1,0,4095
374178,1,0,1,1,1,3008
374254,5,1,0,0,1,0
374277,4,0,1,1,1,3904
374546,4,0,1,1,1,3904
374597,5,1,1,1,1,0
374601,4,0,0,1,1,3968
374965,5,1,0,1,0,0
374978,0,0,0,1,0,4095
374993,5,1,1,1,1,0
374997,3,0,1,1,1,3776
375113,0,0,0,1,0,4095
375365,3,0,0,1,1,3840
375382,5,1,0,0,0,0
375555,0,0,1,1,1,4032
375723,5,1,1,1,1,0
375782,4,0,1,1,1,3904
375865,5,1,0,1,0,0
375939,2,0,1,1,1,3520
375972,5,1,1,1,1,0
375996,3,0,0,1,1,3840
376066,0,0,0,1,0,4095
376089,0,0,0,1,0,4095
376120,2,0,1,1,1,3520
376216,3,0,0,1,1,3840
376258,1,0,1,1,1,3008
376310,5,1,0,1,0,0
376386,5,1,0,0,0,0
376496,5,1,0,0,1,0
376586,5,1,0,1,0,0
376844,1,0,1,1,1,3008
376892,3,0,0,1,1,3840
377073,3,0,0,1,1,3840
377114,1,0,0,1,1,3072
377146,5,1,1,0,1,0
377300,3,0,0,1,1,3840
377317,5,1,0,1,1,0
377372,5,1,1,0,1,0
377451,4,0,0,1,1,3968
377595,5,1,0,1,0,0
377635,5,1,1,1,1,0
377690,5,1,0,1,1,0
377749,5,1,1,1,1,0
377852,5,1,1,0,1,0
377878,3,0,1,1,1,3776
377888,4,0,1,1,1,3904
377906,1,0,0,1,1,3072
377999,1,0,0,1,1,3072
378032,3,0,0,1,1,3840
378042,5,1,1,0,1,0
378049,5,1,1,0,1,0
378074,2,0,1,1,1,3520
378164,5,1,0,0,1,0
378169,2,0,1,1,1,3520
378182,0,0,1,1,1,4032
378220,2,0,1,1,1,3520
378368,4,0,0,1,1,3968
378522,5,1,1,1,1,0
378587,5,1,0,0,1,0
378665,5,1,0,0,1,0
378719,5,1,1,1,1,0
378753,4,0,1,1,1,3904
378762,3,0,0,1,1,3840
378863,5,1,0,0,0,0
378947,5,1,0,0,0,0
379123,1,0,0,1,1,3072
379262,3,0,0,1,1,3840
379396,1,0,1,1,1,3008
379416,5,1,1,0,1,0
379435,1,0,0,1,1,3072
379535,3,0,0,1,1,3840
379568,1,0,1,1,1,3008
379577,0,0,0,1,0,4095
379748,3,0,1,1,1,3776
379789,5,1,0,0,0,-1
379844,4,0,0,1,1,3968
379969,1,0,1,1,1,3008
380023,3,0,0,1,1,3840
380073,4,0,0,1,1,3968
380209,0,0,1,1,1,4032
380226,3,0,0,1,1,3840
380305,3,0,0,1,1,3840
380320,2,0,1,1,1,3520
380339,1,0,1,1,1,3008
380626,5,1,0,1,0,-1
380639,1,0,0,1,1,3072
380776,2,0,0,1,1,3584
380918,0,0,0,1,0,4095
380991,4,0,1,1,1,3904
381013,5,1,0,1,0,-1
381039,4,0,1,1,1,3904
381076,0,0,0,1,0,4095
381091,5,1,1,0,0,-1
381098,5,1,1,0,0,-1
381163,2,0,1,1,1,3520
381333,5,1,0,1,0,-1
381515,1,0,0,1,1,3072
381577,2,0,1,1,1,3520
381702,1,0,1,1,1,3008
381717,2,0,0,1,1,3584
381742,2,0,0,1,1,3584
381761,5,1,1,1,0,-1
381768,5,1,1,0,0,-1
381793,5,1,0,1,0,-1
381918,5,1,0,1,0,-1
381970,4,0,0,1,1,3968
381991,1,0,0,1,1,3072
382035,2,0,1,1,1,3520
382195,3,0,1,1,1,3776
382205,2,0,1,1,1,3520
382296,5,1,0,1,0,-1
382363,0,0,1,1,1,4032
382458,5,1,1,0,0,-1
382465,5,1,0,0,0,-1
382589,1,0,1,1,1,3008
382602,4,0,0,1,1,3968
382729,2,0,1,1,1,3520
382938,5,1,1,1,0,-1
383056,3,0,0,1,1,3840
383101,5,1,0,0,0,-1
383113,0,0,0,1,0,4095
383334,3,0,1,1,1,3776
383400,4,0,0,1,1,3968
383417,2,0,1,1,1,3520
383423,1,0,1,1,1,3008
383503,3,0,1,1,1,3776
383529,2,0,0,1,1,3584
383536,5,1,1,0,0,-1
383579,2,0,0,1,1,3584
383586,5,1,1,0,0,-1
383621,2,0,0,1,1,3584
383624,4,0,1,1,1,3904
383645,1,0,1,1,1,3008
383663,0,0,0,1,0,4095
383698,4,0,1,1,1,3904
383731,3,0,1,1,1,3776
383779,2,0,0,1,1,3584
383811,5,1,1,1,0,-1
383815,4,0,0,1,1,3968
383832,4,0,1,1,1,3904
